N,seed,C,completion,virtual_time_s,time_per_clear_s,path_length_m,macro_steps,error
11,710010642,11,True,2978.75796,270.79617818181816,11653.789803850668,29,
11,710010643,11,True,3379.037394,307.18521763636363,12865.18698282653,35,
11,710010644,11,True,3161.486887,287.4078988181818,12307.434429301571,24,
11,710010645,11,True,3888.305271,353.4822973636364,15406.526356737491,31,
11,710010646,11,True,2331.965518,211.99686527272726,8759.827590849327,28,
11,710010647,11,True,3581.916576,325.6287796363636,14029.5828739994,32,
11,710010648,11,True,3655.018902,332.2744456363636,14310.094503284201,27,
11,710010649,11,True,3433.167497,312.1061360909091,13115.83748219424,32,
11,710010650,11,True,2305.455575,209.58687045454545,8567.277888248656,20,
11,710010651,11,True,3622.556193,329.32329027272726,14252.780977993174,30,
11,710010652,11,True,2956.103286,268.73666236363636,11035.51642915868,23,
11,710010653,11,True,3398.122559,308.9202326363636,12840.612775092519,30,
11,710010654,11,True,2431.288322,221.02621109090907,9001.441618443934,23,
11,710010655,11,True,3190.245053,290.02227754545453,11886.225256394631,30,
11,710010656,11,True,3021.387982,274.67163472727276,11316.939891680946,25,
11,710010657,11,True,3992.167963,362.92436027272726,15970.839817049258,31,
11,710010658,11,True,2357.867789,214.35161718181817,8919.338949155363,20,
11,710010659,11,True,3453.362706,313.9420641818182,13091.8135328879,29,
11,710010660,11,True,3250.016004,295.45600036363635,12175.080026087919,25,
11,710010661,11,True,3429.153961,311.74126918181815,12825.76979259515,30,
11,710010662,11,True,2553.197175,232.10883409090908,9685.985876623192,21,
11,710010663,11,True,3312.107134,301.10064854545453,12520.535668227854,30,
11,710010664,11,True,2768.260146,251.66001327272727,10291.300745737002,22,
11,710010665,11,True,3839.77902,349.07081999999997,15118.895112284219,29,
11,710010666,11,True,2542.623318,231.14757436363635,9678.116595626974,22,
11,710010667,11,True,3483.055051,316.6413682727273,13355.275269929778,28,
11,710010668,11,True,3117.736405,283.4305822727273,11723.682023624622,26,
11,710010669,11,True,4029.772297,366.34293609090906,16108.861485772555,31,
11,710010670,11,True,2489.580911,226.32553736363636,9342.90454913448,22,
11,710010671,11,True,3527.617224,320.6924749090909,13843.086111165254,32,
11,710010672,11,True,3577.857879,325.2598071818182,14029.289396053311,25,
11,710010673,11,True,3016.178986,274.19808963636365,11350.894925033377,32,
11,710010674,11,True,2433.881615,221.26196499999998,9259.408069218372,21,
11,710010675,11,True,4109.735698,373.6123361818182,16563.678491230097,30,
11,710010676,11,True,3043.06102,276.64191090909094,11540.305106485786,24,
11,710010677,11,True,3483.907765,316.7188877272727,13494.538828798746,32,
11,710010678,11,True,2658.056287,241.64148063636364,10110.281429474768,28,
11,710010679,11,True,3442.112473,312.91931572727276,13235.562353271882,32,
11,710010680,11,True,3520.839004,320.07627309090907,13754.195030197341,27,
11,710010681,11,True,3966.67906,360.6071872727273,15533.39528963415,30,
11,710010682,11,True,2542.277954,231.11617763636366,9766.38977679527,23,
11,710010683,11,True,3650.911552,331.90105018181816,14149.557762112812,33,
11,710010684,11,True,3479.854955,316.3504504545454,13304.274774796559,28,
11,710010685,11,True,3262.055478,296.550498,12155.277381026213,32,
11,710010686,11,True,2511.203265,228.2912059090909,9491.016329136544,22,
11,710010687,11,True,3474.794415,315.89040136363633,13818.972077157323,31,
11,710010688,11,True,3302.924025,300.26582045454546,12644.62012469779,25,
11,710010689,11,True,3553.366818,323.0333470909091,13916.834094590193,32,
11,710010690,11,True,2985.61691,271.4197190909091,11293.08454590616,27,
11,710010691,11,True,3354.881268,304.9892061818182,12614.406346579606,31,
11,710010692,11,True,2704.378521,245.85259281818182,9881.892602728123,24,
11,710010693,11,True,4003.081295,363.91648136363636,16180.406470682241,30,
11,710010694,11,True,2320.153533,210.92304845454547,8735.767659651612,27,
11,710010695,11,True,3427.246235,311.56783954545455,13506.231175536695,32,
11,710010696,11,True,3391.818488,308.34713527272726,13184.09244516395,23,
11,710010697,11,True,3322.60598,302.05508909090906,12928.029901960635,34,
11,710010698,11,True,2388.876039,217.17054900000002,9029.380191670407,25,
11,710010699,11,True,3865.54951,351.4135918181818,15282.747556454799,30,
11,710010700,11,True,3395.401939,308.6729035454545,13327.009708184894,27,
11,710010701,11,True,3193.299159,290.29992354545453,12006.495797294801,29,
11,710010702,11,True,2376.050844,216.00462218181818,8785.25422643849,24,
11,710010703,11,True,3194.338212,290.3943829090909,12121.691059370385,32,
11,710010704,11,True,2848.591493,258.96286299999997,10737.957476644973,25,
11,710010705,11,True,3534.425523,321.3114111818182,13832.127616167589,32,
11,710010706,11,True,2334.223726,212.20215690909092,8751.118629870032,22,
11,710010707,11,True,3471.091088,315.5537352727273,13465.455445709817,30,
11,710010708,11,True,3290.149198,299.10447254545454,12470.74599439409,27,
11,710010709,11,True,3024.262619,274.93296536363636,11206.31309033605,35,
11,710010710,11,True,2474.114252,224.91947745454544,9375.5712655491,23,
11,710010711,11,True,3830.075587,348.18868972727273,15065.37793430494,30,
11,710010712,11,True,2802.534929,254.77590263636364,10047.674656009971,25,
11,710010713,11,True,3520.619363,320.05630572727273,13383.096827304002,30,
11,710010714,11,True,2679.822015,243.6201831818182,10154.110064334385,25,
11,710010715,11,True,3323.792387,302.16294427272726,12563.961923746338,33,
11,710010716,11,True,2964.92861,269.5389645454545,10974.643059193379,28,
11,710010717,11,True,3649.514207,331.77401881818184,14122.57103011764,31,
11,710010718,11,True,2272.05369,206.55033545454546,8450.268447980547,19,
11,710010719,11,True,3344.180619,304.0164199090909,12690.903096470192,30,
11,710010720,11,True,3847.344108,349.7585552727273,15121.720544643582,28,
11,710010721,11,True,3228.201342,293.4728492727273,12166.006716345668,31,
11,710010722,11,True,2947.136888,267.9215352727273,11115.684433639564,21,
11,710010723,11,True,3682.172179,334.7429253636364,14565.860874965963,30,
11,710010724,11,True,2883.912864,262.17389672727273,10899.564315684738,22,
11,710010725,11,True,3384.031498,307.63922709090906,12655.157476223967,32,
11,710010726,11,True,2644.250209,240.3863826363636,10126.251064977494,26,
11,710010727,11,True,3160.429735,287.31179409090913,11832.148669093465,33,
11,710010728,11,True,3427.250581,311.5682346363636,13376.252903655344,26,
11,710010729,11,True,3564.919541,324.08359463636367,13814.597699043246,30,
11,710010730,11,True,2531.955169,230.17774263636363,9789.775842405426,20,
11,710010731,11,True,3638.796825,330.79971136363633,14258.984112903048,31,
11,710010732,11,True,3104.827184,282.25701672727274,11829.1359249927,25,
11,710010733,11,True,3382.480983,307.49827118181815,13012.404925323866,34,
11,710010734,11,True,2584.534788,234.957708,9947.67393592549,24,
11,710010735,11,True,3457.655036,314.33227600000004,13178.275178537868,30,
11,710010736,11,True,2788.323991,253.4839991818182,10516.619971647731,21,
11,710010737,11,True,3503.08025,318.4618409090909,13430.401256324354,31,
11,710010738,11,True,2691.309642,244.66451290909092,10136.548200981786,26,
11,710010739,11,True,3461.692246,314.6992950909091,13198.461222045347,32,
11,710010740,11,True,3049.951662,277.26833290909093,11549.758306647997,23,
11,710010741,11,True,3799.182435,345.3802213636364,14935.912175774807,30,
11,710010742,11,True,2594.758076,235.88709781818181,9968.790382997531,19,
11,710010743,11,True,3381.576001,307.4160000909091,13132.879999619858,30,
11,710010744,11,True,3175.474044,288.67945854545457,12082.37021251347,25,
11,710010745,11,True,3612.125897,328.3750815454545,13890.629495286077,33,
11,710010746,11,True,2471.424493,224.6749539090909,9272.122461730021,19,
11,710010747,11,True,3711.865346,337.4423041818182,14654.326725413117,30,
11,710010748,11,True,3025.936021,275.0850928181818,11614.68010431947,22,
11,710010749,11,True,3542.301827,322.0274388181818,13866.509132144723,32,
11,710010750,11,True,2811.888002,255.626182,10804.44000785122,24,
11,710010751,11,True,3180.464899,289.13317263636367,12002.324488032333,33,
11,710010752,11,True,3246.937334,295.1761212727273,12149.686668775064,27,
11,710010753,11,True,3707.94169,337.0856081818182,14704.708455684677,30,
11,710010754,11,True,2347.547729,213.4134299090909,8852.738642375461,19,
11,710010755,11,True,3466.856014,315.16872854545454,13444.280081562274,31,
11,710010756,11,True,3667.629356,333.4208505454545,14683.146785524918,26,
11,710010757,11,True,3606.97781,327.90707363636363,13869.889052641112,32,
11,710010758,11,True,2332.286143,212.02601299999998,8751.430710813669,19,
11,710010759,11,True,3592.677771,326.6070700909091,13878.388852978347,33,
11,710010760,11,True,2787.711981,253.4283619090909,10588.55989609875,24,
11,710010761,11,True,3586.520648,326.04733163636365,13917.603244673719,32,
11,710010762,11,True,2889.613041,262.69209463636366,11153.065195294785,26,
11,710010763,11,True,3174.665176,288.60592509090907,11903.325886515797,34,
11,710010764,11,True,2922.956403,265.72330936363636,10939.782019678962,25,
11,710010765,11,True,3789.952816,344.5411650909091,14879.764064068631,30,
11,710010766,11,True,2347.754127,213.43219336363637,8853.770634087541,21,
11,710010767,11,True,3403.038029,309.3670935454545,12935.190150290371,29,
11,710010768,11,True,2962.786722,269.34424745454544,11103.933603843481,25,
11,710010769,11,True,3372.603807,306.6003460909091,12753.019037265949,31,
11,710010770,11,True,2489.981586,226.36196236363637,9454.90793792859,23,
11,710010771,11,True,3809.640329,346.330939,14823.201644615481,32,
11,710010772,11,True,2834.174336,257.65221236363635,10680.8716820374,24,
11,710010773,11,True,3589.977055,326.36155045454547,13859.885270599694,32,
11,710010774,11,True,2426.395631,220.58142099999998,9221.978150696996,20,
11,710010775,11,True,3327.936861,302.53971463636367,12564.684314829517,27,
11,710010776,11,True,3338.331839,303.4847126363636,13086.659191982148,26,
11,710010777,11,True,3642.020404,331.092764,14115.102025701986,30,
11,710010778,11,True,2098.30921,190.75538272727272,7471.546051910213,19,
11,710010779,11,True,3666.147152,333.28610472727274,14365.735759352865,31,
11,710010780,11,True,3916.416468,356.03786072727274,15557.082345719833,27,
11,710010781,11,True,2928.41882,266.21989272727274,10927.094112812452,29,
11,710010782,11,True,2387.17041,217.01549181818183,9050.852054546789,20,
11,710010783,11,True,3606.334468,327.848588,13916.672343290877,32,
11,710010784,11,True,3168.408002,288.0370910909091,12472.040012162623,23,
11,710010785,11,True,4001.323486,363.7566805454545,16011.617434698257,33,
11,710010786,11,True,2518.005787,228.909617,9405.028937885947,24,
11,710010787,11,True,3340.281702,303.66197290909093,12891.408524794912,31,
11,710010788,11,True,3021.994507,274.72677336363637,11394.972537196947,24,
11,710010789,11,True,3611.351137,328.3046488181818,14216.7556813514,30,
11,710010790,11,True,2428.682651,220.78933190909092,9328.41325104978,20,
11,710010791,11,True,3459.77571,314.52506454545454,13008.878565076138,31,
11,710010792,11,True,3160.699048,287.3362770909091,11943.495243032234,25,
11,710010793,11,True,3292.379163,299.30719663636364,12271.895815356882,32,
11,710010794,11,True,2916.135852,265.10325927272726,11440.679274232243,21,
11,710010795,11,True,3446.589734,313.32633945454546,13162.948680928288,30,
11,710010796,11,True,3020.045994,274.5496358181818,11125.229973974467,25,
11,710010797,11,True,3806.871342,346.0792129090909,15044.3567148851,28,
11,710010798,11,True,2347.54698,213.4133618181818,8737.734910218038,22,
11,710010799,11,True,3455.432477,314.13022518181816,13357.162366041975,30,
11,710010800,11,True,2989.854349,271.8049408181818,11354.27175750219,22,
11,710010801,11,True,3351.668724,304.6971567272727,12748.343624458674,30,
11,710010802,11,True,2358.307371,214.39157918181817,8876.536856010804,22,
11,710010803,11,True,3500.686861,318.2442600909091,13723.434299560833,31,
11,710010804,11,True,3311.068924,301.0062658181818,12725.344604605169,27,
11,710010805,11,True,3510.806381,319.16421645454545,13484.0318984275,32,
11,710010806,11,True,2302.099965,209.281815,8375.499826249863,19,
11,710010807,11,True,3861.340578,351.0309616363636,15411.702891543942,30,
11,710010808,11,True,2992.547008,272.049728,11152.73502980405,24,
11,710010809,11,True,3480.919808,316.44725527272726,13244.599029144829,31,
11,710010810,11,True,2482.399574,225.67268854545455,9421.997872308724,25,
11,710010811,11,True,3270.835356,297.34866872727275,12349.176786898159,32,
11,710010812,11,True,3193.264661,290.2967873636364,12001.323292608184,27,
11,710010813,11,True,3198.309447,290.7554042727273,12241.547232815477,31,
11,710010814,11,True,2636.36043,239.66913000000002,10341.802146833516,19,
11,710010815,11,True,3676.095682,334.19051654545456,14505.478416406264,31,
11,710010816,11,True,3890.486337,353.6805760909091,15417.43168659985,28,
11,710010817,11,True,3314.792451,301.34476827272726,12618.962250989753,31,
11,710010818,11,True,2581.338381,234.66712554545455,9781.691908305327,20,
11,710010819,11,True,4214.814601,383.1649637272727,17129.073015557362,30,
11,710010820,11,True,3198.591915,290.7810831818182,12412.959574912718,25,
11,710010821,11,True,3196.181923,290.56199300000003,12015.909619151336,32,
11,710010822,11,True,2416.803755,219.70943227272727,9139.018761305682,23,
11,710010823,11,True,3356.475768,305.13416072727273,12732.378836560769,31,
11,710010824,11,True,2886.144117,262.3767379090909,10735.720595194709,24,
11,710010825,11,True,4006.396924,364.2179021818182,15911.984623748824,30,
11,710010826,11,True,2798.195286,254.38138963636365,10685.976441605306,21,
11,710010827,11,True,3585.225151,325.9295591818182,13906.125760131916,31,
11,710010828,11,True,3353.283304,304.8439367272727,13096.416520537288,23,
11,710010829,11,True,3564.389304,324.0353912727273,14086.946515811911,31,
11,710010830,11,True,2349.581265,213.5982968181818,8822.906325261716,27,
11,710010831,11,True,3800.447144,345.4951949090909,14917.235714701726,30,
11,710010832,11,True,3074.078771,279.46170645454544,11970.393859083646,26,
11,710010833,11,True,3399.420474,309.0382249090909,13032.102357222057,29,
11,710010834,11,True,2392.228771,217.47534281818182,8986.143856427101,24,
11,710010835,11,True,3200.293421,290.93576554545456,12246.467111563616,31,
11,710010836,11,True,3386.199044,307.8362767272727,13250.995220485387,26,
11,710010837,11,True,4225.567832,384.14253018181813,16827.839169153525,30,
11,710010838,11,True,2371.027352,215.5479410909091,8925.13676873293,23,
11,710010839,11,True,3320.507487,301.86431699999997,12577.537441290624,30,
11,710010840,11,True,3235.177227,294.10702063636364,12590.886134454397,28,
11,710010841,11,True,3458.025663,314.36596936363634,13180.128315373668,27,
11,710010842,11,True,2850.422275,259.12929772727273,11052.111376849583,23,
11,710010843,11,True,3608.533315,328.0484831818182,13752.666580880526,28,
11,710010844,11,True,3362.351852,305.66835018181814,13166.75927352774,23,
